epsilon,result,runtime
0.265,sat,17.756804943084717
0.133,sat,26.388200283050537
0.131,sat,34.000662326812744
0.065,sat,225.77942061424255
0.063,sat,221.7651550769806
0.031,timeout,3600
0.029,timeout,3600
0.033,unsat,2255.2208049297333
0.027000000000000003,cancelled,2228.748006105423
0.051000000000000004,unsat,2891.882976293564
0.043000000000000003,cancelled,2903.785691022873
0.055,unsat,3253.8369534015656
0.057,timeout,3600
0.061,sat,2491.8852558135986
0.059000000000000004,unsat,2850.8682277202606
