epsilon,result,runtime
0.265,sat,7.237623691558838
0.133,sat,10.378978252410889
0.131,sat,11.263302087783813
0.065,sat,21.759225130081177
0.063,sat,24.929369688034058
0.031,timeout,3600
0.029,timeout,3600
0.033,timeout,3600
0.027000000000000003,timeout,3600
0.035,timeout,3600
0.025,timeout,3600
0.037000000000000005,timeout,3600
0.023,timeout,3600
0.039,sat,161.24581122398376
0.009000000000000001,unsat,7.421917676925659
0.015,unsat,7.3720293045043945
0.017,unsat,8.213247060775757
0.021,unsat,2607.881468296051
0.019000000000000003,cancelled,2415.049438238144
