epsilon,result,runtime
0.265,sat,8.847837686538696
0.133,sat,13.67186689376831
0.131,sat,14.555821657180786
0.065,sat,101.8370749950409
0.063,sat,83.38229441642761
0.031,timeout,3600
0.029,timeout,3600
0.033,unsat,3476.268023967743
0.027000000000000003,cancelled,3487.7601940631866
0.043000000000000003,timeout,3600
0.051000000000000004,timeout,3600
0.049,unsat,2713.035727262497
0.047,cancelled,2724.2328584194183
0.057,sat,794.7294547557831
0.055,unsat,2778.2704541683197
0.053000000000000005,cancelled,1983.3403148651123
