epsilon,result,runtime
0.265,sat,8.103759527206421
0.133,sat,10.455425262451172
0.131,sat,10.24630355834961
0.065,sat,104.23784875869751
0.063,sat,169.27208137512207
0.031,unsat,3487.439253807068
0.029,cancelled,3417.46280169487
0.041,timeout,3600
0.051000000000000004,timeout,3600
0.045,unsat,2559.5755002498627
0.047,timeout,3600
0.055,timeout,3600
0.057,timeout,3600
0.053000000000000005,timeout,3600
0.059000000000000004,unsat,2905.509621143341
0.049,cancelled,348.72710490226746
0.061,sat,101.27402257919312
