epsilon,result,runtime
0.133,sat,0.8062887191772461
0.265,cancelled,3.7216334342956543
0.265,sat,0.7968413829803467
0.043000000000000003,sat,0.7994301319122314
0.08700000000000001,cancelled,3.5236310958862305
0.08700000000000001,sat,0.7850000858306885
0.013000000000000001,sat,0.7191970348358154
0.027000000000000003,cancelled,3.530285120010376
0.027000000000000003,sat,0.7432146072387695
0.003,unsat,0.5701160430908203
0.007,unsat,0.6644899845123291
0.009000000000000001,unsat,0.32207345962524414
0.011,sat,0.6226034164428711
