epsilon,result,runtime
0.133,sat,0.8146097660064697
0.265,cancelled,3.584841728210449
0.265,sat,0.8290250301361084
0.043000000000000003,sat,0.7459399700164795
0.08700000000000001,cancelled,3.4766435623168945
0.08700000000000001,sat,0.8143110275268555
0.013000000000000001,unsat,0.6833791732788086
0.027000000000000003,sat,0.7963888645172119
0.029,cancelled,0.06769943237304688
0.017,unsat,3.2680795192718506
0.023,sat,1.404919147491455
0.021,unsat,9.731635570526123
0.019000000000000003,cancelled,2.0496156215667725
