epsilon,result,runtime
0.133,sat,0.7968099117279053
0.265,cancelled,3.5174427032470703
0.265,sat,0.8098409175872803
0.043000000000000003,sat,0.730217695236206
0.08700000000000001,cancelled,3.4655392169952393
0.08700000000000001,sat,0.741302490234375
0.013000000000000001,unsat,0.6011035442352295
0.027000000000000003,sat,0.7465839385986328
0.029,cancelled,0.23637056350708008
0.021,sat,1.0813443660736084
0.015,unsat,17.02678108215332
0.019000000000000003,sat,0.8738837242126465
0.017,unsat,65.67664980888367
