epsilon,result,runtime
0.133,sat,0.8018121719360352
0.265,cancelled,3.524653196334839
0.265,sat,0.7926263809204102
0.043000000000000003,sat,0.7987191677093506
0.08700000000000001,cancelled,3.4980194568634033
0.08700000000000001,sat,0.8002235889434814
0.013000000000000001,unsat,0.5607495307922363
0.027000000000000003,sat,0.6954567432403564
0.029,cancelled,0.12623167037963867
0.021,sat,1.2853128910064697
0.017,unsat,1.8581373691558838
0.015,cancelled,0.34113049507141113
0.019000000000000003,sat,0.22902631759643555
