epsilon,result,runtime
0.265,sat,21.399523496627808
0.133,sat,394.44402408599854
0.131,sat,403.3860967159271
0.065,timeout,3600
0.063,timeout,3600
0.067,unsat,2821.532093524933
0.061,cancelled,2792.52733874321
0.109,sat,468.5435814857483
0.089,unsat,3565.8630995750427
0.08700000000000001,cancelled,3097.4954147338867
0.095,timeout,3600
0.101,timeout,3600
0.099,timeout,3600
0.097,timeout,3600
0.093,unsat,3552.5128746032715
0.10300000000000001,timeout,3600
0.107,sat,1195.647964000702
0.10500000000000001,timeout,3600
