epsilon,result,runtime
0.265,sat,30.46368956565857
0.133,timeout,3600
0.131,timeout,3600
0.135,unsat,2819.5489325523376
0.129,cancelled,2882.2765007019043
0.221,sat,19.27737808227539
0.179,sat,26.34119462966919
0.177,sat,33.083457708358765
0.155,sat,454.83888936042786
0.157,cancelled,423.10718965530396
0.147,timeout,3600
0.14100000000000001,timeout,3600
0.14500000000000002,timeout,3600
0.14300000000000002,timeout,3600
0.149,sat,603.1258227825165
0.139,unsat,3332.9785504341125
0.137,cancelled,2731.1186122894287
