epsilon,result,runtime
0.265,sat,16.64042067527771
0.133,sat,236.2288031578064
0.131,sat,278.33256554603577
0.065,timeout,3600
0.063,timeout,3600
0.067,unsat,3247.2399656772614
0.061,cancelled,3188.4640107154846
0.089,unsat,3371.521495580673
0.109,timeout,3600
0.111,timeout,3600
0.107,timeout,3600
0.113,timeout,3600
0.10500000000000001,timeout,3600
0.115,timeout,3600
0.10300000000000001,timeout,3600
0.117,timeout,3600
0.101,timeout,3600
0.11900000000000001,timeout,3600
0.099,timeout,3600
0.121,sat,1567.157427072525
0.097,timeout,3600
0.093,timeout,3600
0.091,timeout,3600
0.095,timeout,3600
