epsilon,result,runtime
0.265,sat,8.690550327301025
0.133,sat,165.32271671295166
0.131,sat,167.96883606910706
0.063,unsat,3192.115514755249
0.065,unsat,3454.4378752708435
0.097,unsat,3408.9651091098785
0.099,unsat,3409.276486158371
0.115,timeout,3600
0.113,timeout,3600
0.117,timeout,3600
0.111,timeout,3600
0.11900000000000001,timeout,3600
0.109,timeout,3600
0.121,timeout,3600
0.107,timeout,3600
0.123,sat,897.7046160697937
0.10500000000000001,timeout,3600
0.101,timeout,3600
0.10300000000000001,timeout,3600
