epsilon,result,runtime
0.265,sat,23.627917051315308
0.133,sat,134.53010201454163
0.131,sat,143.49258303642273
0.065,unsat,3411.2662069797516
0.063,cancelled,3377.303454875946
0.08700000000000001,timeout,3600
0.107,timeout,3600
0.099,timeout,3600
0.097,timeout,3600
0.095,unsat,3439.681443452835
0.101,unsat,3517.8486065864563
0.117,sat,429.73359847068787
0.115,sat,554.8023116588593
0.109,sat,783.7927649021149
0.10500000000000001,unsat,3202.8091168403625
0.10300000000000001,cancelled,2614.2576417922974
