epsilon,result,runtime
0.265,sat,25.20167326927185
0.133,sat,396.34716176986694
0.131,sat,406.64779686927795
0.065,timeout,3600
0.063,timeout,3600
0.067,timeout,3600
0.061,timeout,3600
0.069,timeout,3600
0.059000000000000004,timeout,3600
0.07100000000000001,unsat,3207.356719970703
0.057,cancelled,3173.5832629203796
0.109,sat,332.83359360694885
0.091,unsat,3539.318631887436
0.089,cancelled,3206.91939330101
0.097,timeout,3600
0.101,timeout,3600
0.099,unsat,3236.7317810058594
0.10300000000000001,unsat,3340.160767555237
0.10500000000000001,sat,486.1694619655609
0.107,cancelled,401.1550750732422
