epsilon,result,runtime
0.265,sat,8.132797002792358
0.133,sat,104.95906186103821
0.131,sat,630.2991042137146
0.065,timeout,3600
0.063,timeout,3600
0.067,unsat,2871.839525938034
0.061,cancelled,2342.0667164325714
0.109,sat,344.8692412376404
0.089,timeout,3600
0.08700000000000001,timeout,3600
0.085,unsat,2812.8465900421143
0.091,unsat,3561.0450801849365
0.099,timeout,3600
0.101,timeout,3600
0.097,sat,2532.992887735367
0.10300000000000001,cancelled,1440.4008581638336
0.095,unsat,3512.3254976272583
0.093,cancelled,3524.756866455078
