epsilon,result,runtime
0.133,sat,6.009748697280884
0.265,cancelled,11.56917691230774
0.043000000000000003,unsat,3448.9341053962708
0.08700000000000001,timeout,3600
0.089,timeout,3600
0.085,timeout,3600
0.091,timeout,3600
0.083,timeout,3600
0.093,sat,1360.143466949463
0.081,timeout,3600
0.061,unsat,3502.8963186740875
0.063,unsat,3051.714075088501
0.07100000000000001,unsat,3112.1789727211
0.07300000000000001,unsat,3259.7301864624023
0.077,unsat,3185.766275167465
0.075,cancelled,1114.6269216537476
0.079,unsat,3326.452655315399
