epsilon,result,runtime
0.133,sat,24.87443709373474
0.265,cancelled,35.438530921936035
0.08700000000000001,sat,470.3971748352051
0.043000000000000003,timeout,3600
0.041,timeout,3600
0.045,unsat,2952.674195289612
0.039,cancelled,2504.0867767333984
0.059000000000000004,unsat,3445.7674477100372
0.07100000000000001,timeout,3600
0.07300000000000001,unsat,3322.8874237537384
0.075,unsat,3326.269710302353
0.081,unsat,2764.7679340839386
0.079,cancelled,2634.3428173065186
0.085,sat,440.80467104911804
0.083,unsat,3039.737236738205
