epsilon,result,runtime
0.265,sat,4.710581064224243
0.133,sat,7.234980583190918
0.131,sat,6.923056364059448
0.065,sat,6.874494314193726
0.063,sat,6.191240072250366
0.029,unsat,395.3300189971924
0.047,sat,3.344982624053955
0.031,unsat,570.6549487113953
0.039,unsat,3009.668837070465
0.037000000000000005,cancelled,2862.656835794449
0.041,timeout,3600
0.043000000000000003,timeout,3600
0.265,sat,1.0572993755340576
0.133,sat,1.3821382522583008
0.131,sat,1.6133852005004883
0.065,sat,1.601102590560913
0.063,sat,1.6390836238861084
0.031,unsat,73.94906067848206
0.029,cancelled,72.43366169929504
0.051000000000000004,sat,1.938333511352539
0.039,unsat,3526.279905796051
0.045,sat,4.2507264614105225
0.041,unsat,3554.6188571453094
0.043000000000000003,timeout,3600
