image,Epsilon,runtime
171,0.103,6303.589029550552
173,0.029,3528.52059340477
174,0.053,9709.553941488266
175,0.059,15721.081554412842
176,0.043,5197.150016069412
177,0.057,11026.420470237732
178,0.029,3358.2625403404236
179,0.093,13624.67955327034
180,0.043,7000.021240472794
181,0.073,6488.185273647308
182,0.015,3533.856719970703
183,0.063,6757.449516534805
184,0.047,10418.064544916153
185,0.081,10362.3793156147
186,0.063,3495.9140188694
187,0.069,6768.700846910477
188,0.087,13045.495422124863
189,0.041,10463.479976415634
190,0.119,12713.349036693573
191,0.027,3409.2126801013947
192,0.095,13190.80635690689
193,0.069,13320.154563188553
194,0.069,6720.481317996979
195,0.057,10264.552143573761
196,0.115,8980.463153123856
197,0.087,9807.148146867752
198,0.049,6350.294173002243
199,0.077,10073.107367992401
200,0.053,10398.572776556015
201,0.077,12305.791854143143
202,0.041,3113.481514930725
203,0.095,16763.630068302155
204,0.099,7785.279464006424
205,0.081,11145.170636892319
206,0.119,10359.617776155472
207,0.025,7020.393971443176
208,0.055,6643.874451160431
209,0.087,10185.160106658936
210,0.055,9993.393619537354
211,0.061,13671.055262804031
212,0.003,66.0880696773529
213,0.133,3911.829248189926
214,0.093,7418.518247127533
215,0.129,16306.581404924393
216,0.057,13285.314188241959
217,0.053,6638.122435808182
218,0.057,9895.136036634445
219,0.089,12887.610894441605
220,0.109,13435.334879159927
221,0.135,9950.527115821838
222,0.067,7187.932022571564
223,0.079,12851.330538988113
224,0.017,4289.685517549515
225,0.061,13167.421203136444
226,0.035,6385.392292976379
227,0.021,7050.285650730133
228,0.023,6615.5385711193085
229,0.123,15825.413714408875
230,0.049,7685.8916738033295
231,0.067,7843.737144231796
232,0.073,7533.49000787735
233,0.111,14171.821755170822
234,0.073,6720.8787224292755
235,0.119,13574.762276172638
236,0.123,13535.453517198563
237,0.065,10407.348385095596
238,0.081,6969.866514444351
239,0.083,12526.244312286377
240,0.037,10228.690218448639
241,0.055,6905.662247419357
242,0.067,6323.051934480667
243,0.045,10275.56650185585
244,0.083,13588.022131204605
245,0.115,10216.319904565811
246,0.061,13636.196150779724
247,0.035,7996.19246172905
248,0.055,6878.340615510941
249,0.119,9988.715972423553
250,0.069,6788.758065223694
251,0.051,6963.97342467308
252,0.089,13454.089148521423
253,0.119,10653.820579528809
254,0.063,13234.854242563248
255,0.087,3287.3300330638885
256,,151.30299067497253
257,,151.04173827171326
258,,151.6702389717102
259,,151.76937770843506
260,,152.05360341072083
261,,151.77329635620117
262,,151.45271921157837
263,,151.48032522201538
264,,150.88284492492676
265,,154.1747269630432
266,,153.13362073898315
267,,153.38123607635498
268,,151.66851711273193
269,,152.2735140323639
270,,152.38264894485474
271,,151.26747965812683
272,,152.9857861995697
273,,151.98157858848572
274,,151.96511507034302
275,,151.47853112220764
276,,151.97491240501404
277,,152.20414853096008
278,,151.85717105865479
279,,151.07402896881104
280,,152.23787379264832
281,,152.76626253128052
282,,151.87346267700195
283,,152.19431471824646
284,,151.79044771194458
285,,152.3730273246765
286,,151.99667954444885
287,,152.41191625595093
288,,151.76540803909302
289,,151.49403357505798
290,,152.07743883132935
291,,150.66638493537903
292,,158.86035013198853
293,,150.98793196678162
294,,151.06312942504883
295,,151.06297159194946
296,,151.07929110527039
297,,150.04481482505798
298,,150.9996314048767
299,,150.16679167747498
300,,150.23960280418396
301,,150.88980221748352
302,,150.86919379234314
303,,151.07492470741272
304,,150.36527371406555
305,,151.33190202713013
306,,150.34681582450867
307,,151.36010456085205
308,,155.67575192451477
309,,151.4401330947876
310,,151.69153547286987
311,,152.76261520385742
312,,154.2123086452484
313,,151.94704151153564
314,,152.22156262397766
315,,151.2818841934204
316,,151.02700233459473
317,,151.08528566360474
318,,151.68095779418945
319,,151.02759957313538
320,,151.49392867088318
321,,151.58820915222168
322,,150.99692559242249
323,,151.88510632514954
324,,151.35991191864014
325,,169.78493857383728
326,,232.58494472503662
327,,257.03102016448975
328,,230.0377173423767
329,,302.27723693847656
330,,218.54067516326904
331,,219.50432705879211
332,,209.55145239830017
333,,212.56139969825745
334,,255.0014259815216
335,,161.18294978141785
336,,151.05176496505737
337,,150.87625646591187
338,,150.87982559204102
339,,278.05639243125916
340,,299.29785656929016
341,,267.41213941574097
342,,271.5438358783722
343,,242.25863528251648
344,,214.18534970283508
345,,265.48726534843445
346,,248.07757425308228
347,,303.2361001968384
348,,200.0383095741272
349,,151.9712417125702
350,,152.08744072914124
351,,151.98380589485168
352,,151.66564178466797
353,,151.6524579524994
354,,151.03853225708008
355,,151.93606305122375
356,,152.33075165748596
357,,152.36317777633667
358,,152.18534517288208
359,,151.3619475364685
360,,151.7669279575348
361,,151.64976525306702
362,,152.08869624137878
363,,151.79996252059937
364,,151.7945568561554
365,,152.48659944534302
366,,151.5008101463318
367,,151.78929018974304
368,,151.47743105888367
369,,152.10523056983948
370,,152.15421342849731
371,,152.10525822639465
372,,152.50034141540527
373,,152.0822093486786
374,,152.24420380592346
375,,152.4799907207489
376,,152.343421459198
377,,151.9851896762848
378,,152.38892936706543
379,,153.0601897239685
380,,152.37336373329163
381,,152.3842749595642
382,,152.49347352981567
383,,152.62923121452332
384,,152.98254919052124
385,,152.68187022209167
386,,152.4854588508606
387,,152.71379852294922
388,,152.79844307899475
389,,152.60045194625854
390,,151.98856139183044
391,,153.59156203269958
392,,152.19825220108032
393,,152.49584484100342
394,,152.37201142311096
395,,152.08365035057068
396,,152.1862931251526
397,,152.19683647155762
398,,152.6986367702484
399,,152.26725101470947
400,,152.5732545852661
401,,152.29047918319702
402,,151.66117882728577
403,,152.48375153541565
404,,152.58869624137878
405,,152.79390215873718
406,,151.98341822624207
407,,151.84319186210632
408,,151.82178211212158
409,,151.599600315094
410,,151.32012152671814
411,,152.029953956604
412,,152.8028314113617
413,,152.61789965629578
414,,153.08772206306458
415,,152.86247515678406
416,,153.07074642181396
417,,152.39980673789978
418,,152.49113607406616
419,,152.4162518978119
420,,152.07029795646667
421,,151.9633650779724
422,,152.05476450920105
423,,153.20606803894043
424,,152.66440749168396
425,,152.7290301322937
426,,152.31434392929077
427,,152.64128732681274
428,,152.5094358921051
429,,152.90556621551514
430,,151.9506754875183
431,,153.1311502456665
432,,152.0703730583191
433,,152.0814185142517
434,,152.4129045009613
435,,152.75637102127075
436,,152.7835738658905
437,,152.23525953292847
438,,152.67277479171753
439,,152.70542883872986
440,,153.05633449554443
441,,153.22681498527527
442,,152.3056082725525
443,,153.19634699821472
444,,324.1929314136505
445,,361.72438073158264
446,,224.33806777000427
447,,153.49441528320312
448,,153.02347707748413
449,,152.88343238830566
450,,152.08538365364075
451,,152.0007209777832
452,,152.30251479148865
453,,151.6810245513916
454,,152.33425402641296
455,,152.32483220100403
456,,153.30950212478638
457,,152.91608357429504
458,,152.46989727020264
459,,152.70356011390686
460,,152.99367713928223
461,,206.87138319015503
462,,349.91407895088196
463,,286.48446917533875
464,,372.1310398578644
465,,282.7025864124298
466,,244.766188621521
467,,258.7657344341278
468,,332.1241021156311
469,,239.74083495140076
470,,264.78066635131836
471,,327.2240369319916
472,,282.34621119499207
473,,251.30635738372803
474,,257.81218218803406
475,,193.82314443588257
476,,193.32513618469238
477,,236.665531873703
478,,276.4997971057892
479,,191.7549705505371
480,,207.48187923431396
481,,283.4104628562927
482,,275.9602053165436
483,,195.1759171485901
484,,265.0018467903137
485,,447.91468834877014
486,,434.60780477523804
487,,162.9472246170044
488,,152.72169041633606
489,,152.67888188362122
490,,153.52724623680115
491,,152.934086561203
492,,152.71560716629028
493,,152.70822668075562
495,,152.71709895133972
496,,153.01052808761597
497,,153.02030181884766
498,,151.47601580619812
499,,152.52489614486694
