epsilon,result,runtime
0.265,error,1.5121808052062988
0.133,error,1.5199666023254395
0.199,error,1.4805004596710205
0.201,error,1.4808149337768555
0.203,error,1.473330020904541
0.197,error,1.4826300144195557
0.195,error,1.5241847038269043
0.20500000000000002,error,1.5278773307800293
0.20700000000000002,error,1.5073392391204834
0.193,error,1.5483720302581787
0.191,error,1.483811855316162
0.20900000000000002,error,1.4961349964141846
0.189,error,1.4970076084136963
0.211,error,1.509568214416504
0.213,error,1.5252478122711182
0.187,error,1.611534833908081
0.185,error,1.5131769180297852
0.215,error,1.4911131858825684
0.183,error,1.5476012229919434
0.217,error,1.5816149711608887
0.219,error,1.5229451656341553
0.181,error,1.5971500873565674
0.179,error,1.462435007095337
0.221,error,1.5090107917785645
0.177,error,1.5146892070770264
0.223,error,1.483813762664795
0.17500000000000002,error,1.4627177715301514
0.225,error,1.4700431823730469
0.17300000000000001,error,1.4865362644195557
0.227,error,1.4542465209960938
0.171,error,1.4818553924560547
0.229,error,1.5019011497497559
0.231,error,1.4881045818328857
0.169,error,1.5263698101043701
0.167,error,1.5552356243133545
0.233,error,1.5694952011108398
0.23500000000000001,error,1.5180087089538574
0.165,error,1.5421497821807861
0.23700000000000002,error,1.4839584827423096
0.163,error,1.5008172988891602
0.23900000000000002,error,1.4988160133361816
0.161,error,1.5228071212768555
0.241,error,1.514294147491455
0.159,error,1.5464246273040771
0.243,error,1.5126993656158447
0.157,error,1.5480153560638428
0.155,error,1.5000543594360352
0.245,error,1.4908103942871094
0.153,error,1.5046803951263428
0.247,error,1.504382610321045
0.151,error,1.5143680572509766
0.249,error,1.5217692852020264
0.149,error,1.5202486515045166
0.251,error,1.5518410205841064
0.147,error,1.5160183906555176
0.253,error,1.499917984008789
0.14500000000000002,error,1.5296688079833984
0.255,error,1.5255374908447266
0.257,error,1.5205955505371094
0.14300000000000002,error,1.58455228805542
0.259,error,1.5359208583831787
0.14100000000000001,error,1.5849857330322266
0.261,error,1.495593786239624
0.139,error,1.535090446472168
0.263,error,1.4961206912994385
0.137,error,1.5320370197296143
0.135,error,1.4928479194641113
0.267,error,1.488814115524292
0.269,error,1.5815236568450928
0.131,error,1.6126058101654053
0.271,error,1.5092782974243164
0.129,error,1.54087495803833
0.273,error,1.5074901580810547
0.127,error,1.5315649509429932
0.125,error,1.5442190170288086
0.275,error,1.5241901874542236
0.123,error,1.5364394187927246
0.277,error,1.5497932434082031
0.279,error,1.5010828971862793
0.121,error,1.5236141681671143
