epsilon,result,runtime
0.133,error,1.4641070365905762
0.265,error,1.523939609527588
0.199,error,1.5032963752746582
0.201,error,1.4730446338653564
0.197,error,1.47857666015625
0.203,error,1.483717441558838
0.195,error,1.5477733612060547
0.20500000000000002,error,1.5203518867492676
0.20700000000000002,error,1.5367004871368408
0.193,error,1.5504281520843506
0.20900000000000002,error,1.5555634498596191
0.191,error,1.5762379169464111
0.211,error,1.5602450370788574
0.189,error,1.581073522567749
0.213,error,1.516451120376587
0.187,error,1.5254011154174805
0.185,error,1.5290241241455078
0.215,error,1.552786111831665
0.183,error,1.507025957107544
0.217,error,1.4915826320648193
0.219,error,1.4901854991912842
0.181,error,1.5114662647247314
0.221,error,1.4948265552520752
0.179,error,1.5095093250274658
0.177,error,1.479039192199707
0.223,error,1.5063061714172363
0.17500000000000002,error,1.5569767951965332
0.225,error,1.5276134014129639
0.17300000000000001,error,1.4564237594604492
0.227,error,1.5045223236083984
0.229,error,1.4563114643096924
0.171,error,1.532921314239502
0.231,error,1.5064122676849365
0.169,error,1.5441539287567139
0.233,error,1.5142951011657715
0.167,error,1.5475389957427979
0.23500000000000001,error,1.5647506713867188
0.165,error,1.5998868942260742
0.23700000000000002,error,1.5195868015289307
0.163,error,1.5474536418914795
0.161,error,1.5379455089569092
0.23900000000000002,error,1.5374774932861328
0.159,error,1.5391252040863037
0.241,error,1.5259249210357666
0.157,error,1.5260066986083984
0.243,error,1.5307281017303467
0.245,error,1.4768524169921875
0.155,error,1.5126736164093018
0.153,error,1.5223829746246338
0.247,error,1.5424158573150635
0.151,error,1.537201166152954
0.249,error,1.565826654434204
0.149,error,1.52787184715271
0.251,error,1.5214033126831055
0.147,error,1.5887231826782227
0.253,error,1.5467302799224854
0.255,error,1.4785902500152588
0.14500000000000002,error,1.5097203254699707
0.14300000000000002,error,1.549466848373413
0.257,error,1.5512948036193848
0.259,error,1.5065891742706299
0.14100000000000001,error,1.5134265422821045
0.139,error,1.5042951107025146
0.261,error,1.515594720840454
0.137,error,1.481135606765747
0.263,error,1.477154016494751
0.267,error,1.4995224475860596
0.135,error,1.5350182056427002
0.269,error,1.4966073036193848
0.131,error,1.5466816425323486
0.129,error,1.536412000656128
0.271,error,1.527400255203247
0.273,error,1.5354540348052979
0.127,error,1.5568337440490723
0.125,error,1.5070297718048096
0.275,error,1.512681245803833
0.123,error,1.5344128608703613
0.277,error,1.5444777011871338
0.121,error,1.5645382404327393
0.279,error,1.5433580875396729
0.281,error,1.527012586593628
0.11900000000000001,error,1.5443549156188965
0.117,error,1.5426156520843506
0.28300000000000003,error,1.5524592399597168
0.115,error,1.4815278053283691
0.28500000000000003,error,1.484874963760376
0.113,error,1.5472536087036133
0.28700000000000003,error,1.5227534770965576
0.111,error,1.5414187908172607
0.28900000000000003,error,1.5672402381896973
0.109,error,1.5599098205566406
0.291,error,1.5643024444580078
0.107,error,1.5266549587249756
0.293,error,1.5094993114471436
0.10500000000000001,error,1.5020983219146729
0.295,error,1.527719259262085
0.10300000000000001,error,1.5494694709777832
0.297,error,1.530158519744873
0.299,error,1.488199234008789
0.101,error,1.539684772491455
0.301,error,1.5396921634674072
0.099,error,1.5731017589569092
0.097,error,1.5120224952697754
0.303,error,1.5364465713500977
0.305,error,1.4944684505462646
0.095,error,1.5288429260253906
0.307,error,1.4579036235809326
0.093,error,1.4915602207183838
0.091,error,1.47810697555542
0.309,error,1.454714059829712
0.089,error,1.4936027526855469
0.311,error,1.5126519203186035
0.08700000000000001,error,1.540421962738037
0.313,error,1.523153305053711
0.315,error,1.484790563583374
0.085,error,1.4919283390045166
0.317,error,1.4647736549377441
0.083,error,1.4876925945281982
0.319,error,1.5008735656738281
0.081,error,1.5477852821350098
0.079,error,1.4723470211029053
0.321,error,1.4693419933319092
0.323,error,1.485755443572998
0.077,error,1.5193192958831787
0.075,error,1.5073747634887695
0.325,error,1.5008912086486816
0.327,error,1.5128037929534912
0.07300000000000001,error,1.5154781341552734
0.07100000000000001,error,1.5276618003845215
0.329,error,1.5335776805877686
0.331,error,1.489471197128296
0.069,error,1.5074007511138916
0.333,error,1.5634450912475586
0.067,error,1.5767221450805664
0.335,error,1.491271734237671
0.065,error,1.500267505645752
0.337,error,1.4923038482666016
0.063,error,1.5049974918365479
0.061,error,1.4728310108184814
0.339,error,1.4869163036346436
0.059000000000000004,error,1.482344627380371
0.341,error,1.5193772315979004
0.343,error,1.4967100620269775
0.057,error,1.5623912811279297
0.055,error,1.4680790901184082
0.34500000000000003,error,1.460555076599121
0.053000000000000005,error,1.5124306678771973
0.34700000000000003,error,1.5242571830749512
0.051000000000000004,error,1.550044059753418
0.34900000000000003,error,1.5417373180389404
0.35100000000000003,error,1.5149788856506348
0.049,error,1.5251374244689941
0.353,error,1.5029451847076416
0.047,error,1.5236313343048096
0.045,error,1.5241940021514893
0.355,error,1.510366678237915
0.043000000000000003,error,1.4499897956848145
0.357,error,1.4734935760498047
0.359,error,1.5000779628753662
0.041,error,1.5279831886291504
0.361,error,1.5187623500823975
0.039,error,1.5448813438415527
0.037000000000000005,error,1.511864185333252
0.363,error,1.4955592155456543
0.365,error,1.5140340328216553
0.035,error,1.5342340469360352
0.033,error,1.514176845550537
0.367,error,1.5148651599884033
0.031,error,1.5298831462860107
0.369,error,1.5351898670196533
0.029,error,1.5539140701293945
0.371,error,1.5551035404205322
0.373,error,1.495973825454712
0.027000000000000003,error,1.524712324142456
0.025,error,1.4988515377044678
0.375,error,1.5391898155212402
0.377,error,1.5036025047302246
0.023,error,1.5544838905334473
0.021,error,1.5470976829528809
0.379,error,1.550818920135498
0.019000000000000003,error,1.4874238967895508
0.381,error,1.4944050312042236
0.017,error,1.4123103618621826
0.383,error,1.5099115371704102
0.015,error,1.5204217433929443
0.385,error,1.485339879989624
0.013000000000000001,error,1.4538476467132568
0.387,error,1.4692864418029785
0.011,error,1.4434547424316406
0.389,error,1.508002758026123
0.009000000000000001,error,1.530707597732544
0.391,error,1.4301817417144775
0.007,error,1.4840497970581055
0.393,error,1.5045108795166016
0.005,error,1.4969403743743896
0.395,error,1.4388401508331299
0.003,error,1.5039563179016113
0.397,error,1.530728816986084
0.001,error,1.4992382526397705
0.399,error,1.480936050415039
