image,Epsilon,runtime
72,0.043,9963.401018619537
73,0.071,5622.432368040085
74,0.093,6323.17498755455
75,0.113,16672.92536664009
76,0.075,10054.037321567535
77,0.055,9873.323115587234
78,0.043,9066.49063038826
79,0.063,7160.759864091873
81,0.123,16802.520894289017
82,0.091,6819.143358469009
83,0.083,10023.977698087692
84,0.059,13681.061719179153
85,0.085,16330.295940637589
86,0.049,8173.696589708328
87,0.055,9441.955214977264
88,0.121,16801.533959150314
89,0.051,6141.232998371124
90,0.067,6494.030641078949
91,0.085,10352.217094182968
92,0.019,3441.5550739765167
93,0.069,8874.214401006699
94,0.045,6614.254101514816
95,0.047,6440.313644170761
96,0.013,3498.7900915145874
97,0.095,17542.632294654846
98,0.079,9130.682825565338
99,0.065,3474.0415806770325
100,0.081,9780.1696767807
101,0.113,13135.945298194885
102,0.095,16059.774552106857
103,0.093,9591.83805680275
105,0.043,3545.662675142288
106,0.053,14145.722388744354
107,0.043,10622.199560880661
108,0.071,6914.306323289871
109,0.081,9387.840554952621
110,0.075,12888.321234464645
111,0.043,10261.640956163406
112,0.083,12579.981590270996
113,0.039,8057.330940485001
114,0.047,9424.62927532196
116,0.059,10380.822143793106
117,0.061,16760.664108753204
118,0.047,5819.820697546005
119,0.043,11740.403245925903
120,0.101,9526.618186473846
121,0.025,6997.532467365265
122,0.045,8747.051951408386
123,0.085,5872.082550048828
124,0.039,10183.455749034882
125,0.041,10295.865993022919
126,0.061,14623.440302848816
127,0.099,7014.318157672882
128,0.119,9335.274943113327
129,0.097,12478.174759864807
130,0.071,10190.807409524918
131,0.073,6530.224297046661
132,0.127,13872.62151312828
133,0.055,12722.218364953995
134,0.147,9866.096332788467
135,0.045,9879.325391054153
136,0.123,20222.072426319122
137,0.067,6691.586665630341
138,0.035,6568.319849491119
139,0.087,9742.619466304779
140,0.039,10117.745151519775
141,0.077,10667.036679029465
142,0.067,10036.879817724228
143,0.001,26.30866837501526
144,0.113,12983.080286026001
145,0.061,14287.414851665497
146,0.089,5752.752691745758
147,0.093,9372.721155166626
148,0.007,116.510498046875
149,0.083,9041.267810106277
150,0.103,12811.333254098892
151,0.093,12688.003118991852
152,0.047,10309.917814016342
153,0.059,13831.217916727066
154,0.009,199.36629629135132
155,0.087,6626.7090446949005
156,0.093,18909.610688447952
157,0.113,12795.883893966675
158,0.035,6614.949301481247
159,0.041,2950.0393540859222
160,0.055,13062.474984407425
161,0.067,14058.263164043427
162,0.045,13467.292693376541
163,0.085,17155.817425489426
164,0.083,13805.906576633453
165,0.087,10447.557349205017
166,0.071,9810.365525484085
167,0.081,7376.023224592209
168,0.023,4611.702746391296
169,0.123,13684.050533533096
170,0.057,6792.872403383255
171,0.049,7320.09223151207
173,0.039,10101.80391383171
174,0.045,13081.544246673584
175,0.071,6089.858765363693
176,0.067,6420.881432771683
177,0.043,14118.73267531395
179,0.095,11757.875034332275
180,0.031,3491.9483666419983
181,0.105,9248.579192876816
182,0.077,10198.53887462616
183,0.063,3265.8612217903137
184,0.039,6982.086411952972
185,0.067,6616.442876338959
186,0.085,9271.299404859543
187,0.073,13611.386307001114
188,0.111,12804.220123291016
189,0.053,10642.658653259277
190,0.057,10122.152615070343
191,0.067,7192.683530092239
192,0.175,9471.054888486862
193,0.061,13853.585168600082
194,0.073,9940.969316005707
195,0.039,6957.627367734909
196,0.099,7092.3766577243805
197,0.147,7087.58052110672
198,0.065,6496.8545434474945
199,0.075,13176.949682235718
200,0.047,7037.987586975098
201,0.069,13699.898869514465
202,0.009,174.64804935455322
203,0.097,5675.185179233551
204,0.101,13530.817667245865
205,0.053,10585.95234632492
206,0.141,7118.200074195862
207,0.025,3677.4836225509644
208,0.059,13603.028804540634
209,0.167,8028.384810686111
210,0.071,7133.405771493912
211,0.047,17708.017198324203
213,0.125,20878.713958978653
214,0.093,12436.598404169083
215,0.119,12866.395622253418
216,0.065,4504.679238557816
217,0.053,13657.858076810837
218,0.067,7165.086272716522
219,0.083,13548.23571562767
220,0.079,13782.00853729248
221,0.115,10156.503581047058
222,0.075,10420.872676372528
223,0.075,9974.638257026672
224,0.031,3521.8958439826965
225,0.063,3452.3423471450806
226,0.031,3533.6672883033752
227,0.035,10290.254091501236
228,0.043,3992.6080532073975
229,0.121,13463.010378837585
230,0.031,3714.6174807548523
231,0.069,6161.463330984116
232,0.067,7593.753155231476
233,0.075,12831.455236434937
234,0.099,10212.915788888931
235,0.119,9303.031280994415
236,0.101,10162.208087921143
237,0.053,9765.37188410759
238,0.045,6929.962499856949
239,0.101,13567.464144945145
240,0.059,12636.055395841599
241,0.077,9925.48526930809
242,0.083,12803.63555431366
243,0.063,3454.7452187538147
244,0.105,20966.690596818924
245,0.157,16784.12331843376
246,0.033,6935.936607599258
247,,150.3840560913086
248,,149.57266354560852
249,,149.6701467037201
250,,149.6557068824768
251,,152.03951120376587
252,,150.48085165023804
253,,149.08001232147217
254,,149.16957902908325
255,,149.6603648662567
256,,149.23909163475037
257,,149.66139578819275
258,,149.29832935333252
259,,149.87097311019897
260,,149.32354998588562
261,,149.3671419620514
262,,149.44406509399414
263,,149.05525374412537
264,,148.83385396003723
265,,148.6502823829651
266,,148.56731510162354
267,,148.49097418785095
268,,148.85099577903748
269,,148.5440752506256
270,,149.00667357444763
271,,149.56117844581604
272,,148.81004357337952
273,,151.755695104599
274,,150.48796367645264
275,,150.77936601638794
276,,148.76026344299316
277,,149.33813905715942
278,,148.97595310211182
279,,148.75086760520935
280,,149.84003281593323
281,,148.56116819381714
282,,149.37396216392517
283,,149.16801357269287
284,,149.05592441558838
285,,149.49408268928528
286,,148.9751534461975
287,,148.78232216835022
288,,149.45476365089417
289,,149.16717529296875
290,,148.86672711372375
291,,149.5054154396057
292,,149.48503994941711
293,,149.14717626571655
294,,148.9032382965088
295,,149.43992042541504
296,,149.1604118347168
297,,149.07849168777466
298,,149.73618936538696
299,,148.71366477012634
300,,154.68801522254944
301,,148.25269293785095
302,,148.3645362854004
303,,148.20478463172913
304,,148.15651512145996
305,,147.88551878929138
306,,147.8607370853424
307,,147.9897265434265
308,,147.4881362915039
309,,148.18906593322754
310,,148.5540473461151
311,,147.5769693851471
312,,147.74450826644897
313,,148.20304250717163
314,,148.244131565094
315,,148.36212372779846
316,,148.54347825050354
317,,152.8810896873474
318,,148.5415461063385
319,,150.14093685150146
320,,150.66913652420044
321,,148.88246035575867
322,,149.07924962043762
323,,148.04683923721313
324,,148.2618706226349
325,,149.26084637641907
326,,148.7473063468933
327,,149.324697971344
328,,148.86954641342163
329,,148.69202780723572
330,,149.26545000076294
331,,149.46158909797668
332,,148.363751411438
333,,148.24464106559753
334,,160.88282561302185
335,,236.37992238998413
336,,249.53125762939453
337,,222.3149962425232
338,,291.43653893470764
339,,228.54244017601013
340,,221.30083560943604
341,,198.2845380306244
342,,209.27792835235596
343,,247.6242790222168
344,,174.80805039405823
345,,148.542822599411
346,,147.99433517456055
347,,148.28341126441956
348,,247.43799781799316
349,,277.36767053604126
350,,274.0491726398468
351,,292.56146597862244
352,,239.1962115764618
353,,196.4584765434265
354,,266.9647443294525
355,,239.0883469581604
356,,297.7547025680542
357,,238.8717746734619
358,,149.6947627067566
359,,149.3518922328949
360,,148.54123067855835
361,,149.20691990852356
362,,148.8453860282898
363,,148.78081965446472
364,,149.6932327747345
365,,149.40012335777283
366,,149.14559698104858
367,,148.95037174224854
368,,149.16693258285522
369,,149.4891073703766
370,,149.98241901397705
371,,149.85165166854858
372,,149.28718757629395
373,,149.45720171928406
374,,149.0908238887787
375,,149.59583616256714
376,,149.4532778263092
377,,149.42368006706238
378,,149.77056336402893
379,,148.9442002773285
380,,149.39769053459167
381,,149.40842461585999
382,,149.3889479637146
383,,149.44776129722595
384,,149.07007479667664
385,,149.648987531662
386,,149.7130057811737
387,,149.56337976455688
388,,149.86606550216675
389,,149.5577540397644
390,,149.89634490013123
391,,149.77255845069885
392,,149.85007071495056
393,,150.10693955421448
394,,149.66740894317627
395,,149.5681312084198
396,,149.30221939086914
397,,149.61104464530945
398,,149.3640263080597
399,,149.44520926475525
400,,148.90630912780762
401,,149.76436829566956
402,,150.07773661613464
403,,150.0192768573761
404,,148.84748816490173
405,,149.4631896018982
406,,150.08322143554688
407,,149.8838963508606
408,,150.0924196243286
409,,150.39613318443298
410,,149.89420652389526
411,,149.86836504936218
412,,149.87008666992188
413,,149.36612701416016
414,,149.58678197860718
415,,149.89209723472595
416,,150.97469544410706
417,,148.64753198623657
418,,148.26824378967285
419,,148.4956464767456
420,,148.35733294487
421,,148.76503157615662
422,,149.3068025112152
423,,149.57384729385376
424,,149.49811100959778
425,,149.52110838890076
426,,149.7818899154663
427,,149.26992654800415
428,,149.06457471847534
429,,149.19579887390137
430,,148.67062282562256
431,,148.7792615890503
432,,149.57066583633423
433,,149.42688846588135
434,,149.79181599617004
435,,150.107754945755
436,,149.59010767936707
437,,149.67397618293762
438,,149.99598217010498
439,,149.09370684623718
440,,149.48562026023865
441,,149.03634095191956
442,,148.77787947654724
443,,149.75509905815125
444,,149.4189212322235
445,,149.58666324615479
446,,150.46849489212036
447,,149.81145763397217
448,,149.8067762851715
449,,149.45829820632935
450,,149.38411355018616
451,,149.3479025363922
452,,150.17667722702026
453,,149.94871759414673
454,,149.55097341537476
455,,261.67426896095276
456,,374.0344822406769
457,,265.84608602523804
458,,149.9153618812561
459,,149.71282577514648
460,,149.7513291835785
461,,149.98953866958618
462,,149.16763520240784
463,,149.37951064109802
464,,149.40996098518372
465,,150.08060431480408
466,,149.75234246253967
467,,149.34393429756165
468,,149.2965865135193
469,,149.61299014091492
470,,150.57690024375916
471,,149.520423412323
472,,149.4465126991272
473,,311.6081154346466
474,,282.9465503692627
475,,321.5376319885254
476,,362.9884223937988
477,,239.12434649467468
478,,255.7188696861267
479,,261.62558579444885
480,,319.8772563934326
481,,230.0924894809723
482,,275.51494002342224
483,,322.6865334510803
484,,264.5379726886749
485,,253.98931670188904
486,,251.05766367912292
487,,167.85660338401794
488,,199.07279443740845
489,,260.8128516674042
490,,253.03784894943237
491,,188.47466826438904
492,,219.92997312545776
493,,279.75830030441284
495,,255.56101322174072
496,,188.55028915405273
497,,294.24921584129333
498,,475.2825713157654
499,,374.9707384109497
