epsilon,result,runtime
0.133,error,4.479305982589722
0.265,error,4.601442575454712
0.199,error,3.1367456912994385
0.201,error,4.068337678909302
0.197,error,3.589148759841919
0.203,error,3.2215640544891357
0.195,error,3.574476957321167
0.20500000000000002,error,3.7684407234191895
0.193,error,3.914910316467285
0.20700000000000002,error,3.9627861976623535
0.191,error,3.1168079376220703
0.20900000000000002,error,3.1339375972747803
0.211,error,3.046041965484619
0.189,error,4.014487981796265
0.187,error,2.2321457862854004
0.213,error,2.247678756713867
0.185,error,2.044865846633911
0.215,error,2.1435649394989014
0.183,error,1.8163552284240723
0.217,error,1.8085565567016602
0.181,error,1.4850046634674072
0.219,error,1.4722001552581787
0.179,error,1.532292127609253
0.221,error,1.4706628322601318
0.177,error,1.5457985401153564
0.223,error,1.5145156383514404
0.225,error,1.621122121810913
0.17500000000000002,error,1.6414885520935059
0.227,error,1.4352433681488037
0.17300000000000001,error,1.4868686199188232
0.229,error,2.9549503326416016
0.171,error,2.9990336894989014
0.169,error,6.648820400238037
0.231,error,6.642455339431763
0.233,error,5.723778486251831
0.167,error,6.650918960571289
0.165,error,6.062882900238037
0.23500000000000001,error,5.33811354637146
0.163,error,5.095842361450195
0.23700000000000002,error,5.083373308181763
0.161,error,5.6281914710998535
0.23900000000000002,error,6.285450458526611
0.159,error,5.737828016281128
0.241,error,5.101191520690918
0.157,error,6.000468492507935
0.243,error,6.638689756393433
0.155,error,5.718336820602417
0.245,error,5.46593165397644
0.247,error,4.8886473178863525
0.153,error,5.458789110183716
0.151,error,4.759988784790039
0.249,error,4.8190343379974365
0.149,error,4.505303859710693
0.251,error,5.234365224838257
0.147,error,5.1597514152526855
0.253,error,5.242171287536621
0.14500000000000002,error,5.880690813064575
0.255,error,4.994951486587524
0.257,error,4.641106843948364
0.14300000000000002,error,4.6596620082855225
0.14100000000000001,error,4.567488193511963
0.259,error,5.160173416137695
0.139,error,6.2940685749053955
0.261,error,6.019788503646851
0.137,error,4.744776010513306
0.263,error,4.034487962722778
0.135,error,4.36549973487854
0.267,error,4.354079008102417
0.131,error,6.185475587844849
0.269,error,6.903818607330322
0.129,error,5.267242670059204
0.271,error,4.593132734298706
0.127,error,4.2016589641571045
0.273,error,4.727941989898682
0.125,error,3.737536907196045
0.275,error,3.5878419876098633
0.277,error,3.2079732418060303
0.123,error,3.888943672180176
0.279,error,3.6445891857147217
0.121,error,3.660566568374634
0.11900000000000001,error,3.4319543838500977
0.281,error,3.4193012714385986
0.28300000000000003,error,3.1120681762695312
0.117,error,3.1209704875946045
0.115,error,2.8216352462768555
0.28500000000000003,error,2.9437813758850098
0.113,error,2.5990641117095947
0.28700000000000003,error,3.018333673477173
0.111,error,3.073913812637329
0.28900000000000003,error,2.529916524887085
0.109,error,2.041733741760254
0.291,error,2.147571086883545
0.107,error,1.9327828884124756
0.293,error,1.8781952857971191
0.295,error,1.8524060249328613
0.10500000000000001,error,1.9331440925598145
0.297,error,1.858797311782837
0.10300000000000001,error,1.8837461471557617
0.101,error,1.5624754428863525
0.299,error,1.5776088237762451
0.099,error,1.4726588726043701
0.301,error,1.5082147121429443
0.097,error,1.5383410453796387
0.303,error,1.4985449314117432
0.305,error,1.4594035148620605
0.095,error,1.4864137172698975
0.307,error,1.4227418899536133
0.093,error,1.4684622287750244
0.091,error,1.4369828701019287
0.309,error,1.4922263622283936
0.089,error,1.5075740814208984
0.311,error,1.4569826126098633
0.08700000000000001,error,1.477562665939331
