epsilon,result,runtime
0.265,error,1.476836919784546
0.133,error,1.507176399230957
0.199,error,1.4923369884490967
0.201,error,1.4730134010314941
0.197,error,1.4844748973846436
0.203,error,1.4858849048614502
0.20500000000000002,error,1.5019991397857666
0.195,error,1.5182361602783203
0.193,error,1.488981008529663
0.20700000000000002,error,1.5051889419555664
0.191,error,1.447817087173462
0.20900000000000002,error,1.5014309883117676
0.189,error,1.531614065170288
0.211,error,1.512629508972168
0.187,error,1.535938024520874
0.213,error,1.4849607944488525
0.185,error,1.486623764038086
0.215,error,1.4876816272735596
0.183,error,1.5120644569396973
0.217,error,1.5044565200805664
0.181,error,1.4917168617248535
0.219,error,1.4967520236968994
0.179,error,1.462378740310669
0.221,error,1.4924967288970947
0.177,error,1.448810338973999
0.223,error,1.4508872032165527
0.225,error,1.4543273448944092
0.17500000000000002,error,1.4994401931762695
0.227,error,1.4567787647247314
0.17300000000000001,error,1.465745449066162
0.229,error,1.4407315254211426
0.171,error,1.4555871486663818
0.169,error,1.4350781440734863
0.231,error,1.4283292293548584
0.167,error,1.4300711154937744
0.233,error,1.4412174224853516
0.165,error,1.4773728847503662
0.23500000000000001,error,1.4798991680145264
0.163,error,1.5091643333435059
0.23700000000000002,error,1.4920530319213867
0.23900000000000002,error,1.4896275997161865
0.161,error,1.5024502277374268
0.241,error,1.4678196907043457
0.159,error,1.482287883758545
0.243,error,1.4672119617462158
0.157,error,1.5003466606140137
0.155,error,1.528644323348999
0.245,error,1.5040085315704346
0.247,error,1.532257318496704
0.153,error,1.5510082244873047
0.249,error,1.4737293720245361
0.151,error,1.4940664768218994
0.251,error,1.4653990268707275
0.149,error,1.5009748935699463
0.147,error,1.4805197715759277
0.253,error,1.4772522449493408
0.14500000000000002,error,1.4780974388122559
0.255,error,1.4717035293579102
0.257,error,1.4184112548828125
0.14300000000000002,error,1.4591736793518066
0.14100000000000001,error,1.5213606357574463
0.259,error,1.5113701820373535
0.139,error,1.4308185577392578
0.261,error,1.4355981349945068
0.263,error,1.4622602462768555
0.137,error,1.5039148330688477
0.267,error,1.4648559093475342
0.135,error,1.5043773651123047
0.131,error,1.4870975017547607
0.269,error,1.4882655143737793
0.129,error,1.4636268615722656
0.271,error,1.4515798091888428
0.273,error,1.4500317573547363
0.127,error,1.465257167816162
0.275,error,1.432560682296753
0.125,error,1.4607417583465576
0.277,error,1.4486489295959473
0.123,error,1.5053935050964355
0.121,error,1.4877750873565674
0.279,error,1.4802498817443848
0.281,error,1.4444754123687744
0.11900000000000001,error,1.4979426860809326
0.117,error,1.4729948043823242
0.28300000000000003,error,1.4870364665985107
0.115,error,1.4673395156860352
0.28500000000000003,error,1.4792816638946533
0.113,error,1.4652926921844482
0.28700000000000003,error,1.4583442211151123
0.111,error,1.498124599456787
0.28900000000000003,error,1.4697208404541016
0.109,error,1.5322132110595703
0.291,error,1.5217070579528809
0.293,error,1.4856922626495361
0.107,error,1.514115333557129
0.295,error,1.4582886695861816
0.10500000000000001,error,1.5101292133331299
0.10300000000000001,error,1.4724466800689697
0.297,error,1.4797649383544922
0.299,error,1.4988479614257812
0.101,error,1.5337765216827393
0.099,error,1.4390771389007568
0.301,error,1.4955945014953613
0.097,error,1.4980056285858154
0.303,error,1.4902465343475342
0.095,error,1.4759957790374756
0.305,error,1.4857606887817383
0.093,error,1.491976261138916
0.307,error,1.5048332214355469
0.091,error,1.5270917415618896
0.309,error,1.4781575202941895
0.089,error,1.4924812316894531
0.311,error,1.4836554527282715
0.313,error,1.4192652702331543
0.08700000000000001,error,1.473402976989746
0.085,error,1.404587745666504
0.315,error,1.4003126621246338
0.083,error,1.4765000343322754
0.317,error,1.4544174671173096
0.319,error,1.4402403831481934
0.081,error,1.4750490188598633
0.321,error,1.4290080070495605
0.079,error,1.4697344303131104
0.077,error,1.4598257541656494
0.323,error,1.5092504024505615
0.075,error,1.4737272262573242
0.325,error,1.4880306720733643
0.07300000000000001,error,1.4918763637542725
0.327,error,1.4423394203186035
0.329,error,1.4670648574829102
0.07100000000000001,error,1.5351059436798096
0.069,error,1.4865310192108154
0.331,error,1.4623453617095947
0.067,error,1.4675207138061523
0.333,error,1.4644594192504883
0.335,error,1.4673104286193848
0.065,error,1.4816310405731201
0.063,error,1.4782238006591797
0.337,error,1.5056767463684082
0.061,error,1.4411885738372803
0.339,error,1.4372289180755615
0.341,error,1.442270040512085
0.059000000000000004,error,1.473151683807373
0.343,error,1.4959025382995605
0.057,error,1.5082366466522217
0.055,error,1.440575122833252
0.34500000000000003,error,1.4390783309936523
0.34700000000000003,error,1.4525411128997803
0.053000000000000005,error,1.4679443836212158
0.34900000000000003,error,1.4540534019470215
0.051000000000000004,error,1.497175693511963
0.35100000000000003,error,1.449854850769043
0.049,error,1.4909868240356445
0.353,error,1.4510667324066162
0.047,error,1.470716953277588
0.355,error,1.4449691772460938
0.045,error,1.4613316059112549
0.043000000000000003,error,1.4539203643798828
0.357,error,1.4978327751159668
0.041,error,1.471832513809204
0.359,error,1.4996557235717773
0.039,error,1.5123932361602783
0.361,error,1.5469934940338135
0.037000000000000005,error,1.5024993419647217
0.363,error,1.4488680362701416
0.035,error,1.4659786224365234
0.365,error,1.4386546611785889
0.367,error,1.4798831939697266
0.033,error,1.536015510559082
0.369,error,1.4712789058685303
0.031,error,1.528660535812378
0.029,error,1.495375633239746
0.371,error,1.4984338283538818
0.027000000000000003,error,1.490985631942749
0.373,error,1.4649617671966553
0.025,error,1.4941279888153076
0.375,error,1.490093469619751
0.377,error,1.4561541080474854
0.023,error,1.4822065830230713
0.379,error,1.4223461151123047
0.021,error,1.4861133098602295
0.019000000000000003,error,1.470609426498413
0.381,error,1.5002405643463135
0.017,error,1.4882557392120361
0.383,error,1.4684112071990967
0.015,error,1.4907610416412354
0.385,error,1.4836235046386719
0.013000000000000001,error,1.4231767654418945
0.387,error,1.3921401500701904
0.011,error,1.4808781147003174
0.389,error,1.4772298336029053
0.009000000000000001,error,1.466226577758789
0.391,error,1.4762792587280273
0.007,error,1.4558441638946533
0.393,error,1.4665865898132324
0.005,error,1.4878356456756592
0.395,error,1.4796454906463623
0.397,error,1.440873622894287
0.003,error,1.471269130706787
0.001,error,1.4664247035980225
0.399,error,1.477935552597046
