epsilon,result,runtime
0.133,sat,8.443597555160522
0.265,cancelled,17.943493127822876
0.08700000000000001,sat,148.2317316532135
0.043000000000000003,timeout,3600
0.041,timeout,3600
0.045,timeout,3600
0.039,timeout,3600
0.037000000000000005,unsat,2672.6506378650665
0.047,timeout,3600
0.067,unsat,3326.9692466259003
0.065,cancelled,2586.891493320465
0.079,sat,728.9798657894135
0.07300000000000001,unsat,2634.4284193515778
0.07100000000000001,cancelled,1905.8622250556946
0.075,unsat,3170.945822238922
0.077,timeout,3600
