epsilon,result,runtime
0.265,sat,13.661339282989502
0.133,sat,21.413826942443848
0.131,sat,19.09343123435974
0.065,sat,84.99423933029175
0.063,sat,79.41312718391418
0.031,timeout,3600
0.029,timeout,3600
0.033,unsat,2333.9727911949158
0.027000000000000003,cancelled,2327.3881034851074
0.043000000000000003,unsat,3095.2000484466553
0.053000000000000005,sat,232.12765669822693
0.051000000000000004,timeout,3600
0.047,unsat,2037.026029586792
0.045,cancelled,1818.0265727043152
0.049,unsat,2225.242793560028
