epsilon,result,runtime
0.265,sat,10.30962324142456
0.133,sat,13.94578242301941
0.131,sat,16.52365779876709
0.065,sat,152.69119429588318
0.063,sat,160.1529049873352
0.031,timeout,3600
0.029,timeout,3600
0.027000000000000003,unsat,3110.4060339927673
0.033,timeout,3600
0.047,unsat,2860.522084712982
0.049,unsat,2986.6408247947693
0.055,timeout,3600
0.057,unsat,3175.9923741817474
0.053000000000000005,cancelled,160.62559461593628
0.059000000000000004,sat,137.8940553665161
0.061,cancelled,148.93723392486572
