epsilon,result,runtime
0.265,error,1.4628548622131348
0.133,error,1.4791617393493652
0.201,error,1.498138666152954
0.199,error,1.5580317974090576
0.203,error,1.4752883911132812
0.197,error,1.5374383926391602
0.195,error,1.5266375541687012
0.20500000000000002,error,1.525010347366333
0.193,error,1.5084214210510254
0.20700000000000002,error,1.5246362686157227
0.191,error,1.4865667819976807
0.20900000000000002,error,1.4555549621582031
0.211,error,1.4575278759002686
0.189,error,1.4993236064910889
0.213,error,1.5317957401275635
0.187,error,1.574284553527832
0.185,error,1.4718492031097412
0.215,error,1.4934492111206055
0.183,error,1.5099756717681885
0.217,error,1.4896886348724365
0.181,error,1.5128765106201172
0.219,error,1.5460424423217773
0.221,error,1.4395527839660645
0.179,error,1.489558458328247
0.223,error,1.4757707118988037
0.177,error,1.49843430519104
0.225,error,1.4773643016815186
0.17500000000000002,error,1.4947333335876465
0.227,error,1.4993503093719482
0.17300000000000001,error,1.5085101127624512
0.171,error,1.5563645362854004
0.229,error,1.5656464099884033
0.231,error,1.4802632331848145
0.169,error,1.4932548999786377
0.167,error,1.5553324222564697
0.233,error,1.5559022426605225
0.165,error,1.4965393543243408
0.23500000000000001,error,1.5166106224060059
0.23700000000000002,error,1.4476873874664307
0.163,error,1.522719383239746
0.161,error,1.455533504486084
0.23900000000000002,error,1.4733242988586426
0.159,error,1.539870023727417
0.241,error,1.5218920707702637
0.243,error,1.471236228942871
0.157,error,1.5628266334533691
0.155,error,1.4705810546875
0.245,error,1.4692471027374268
0.153,error,1.50362229347229
0.247,error,1.4677579402923584
0.151,error,1.4980442523956299
0.249,error,1.503434181213379
0.149,error,1.5013971328735352
0.251,error,1.5359721183776855
0.253,error,1.4689931869506836
0.147,error,1.5267674922943115
0.255,error,1.4469256401062012
0.14500000000000002,error,1.50523042678833
0.257,error,1.4978408813476562
0.14300000000000002,error,1.5420033931732178
0.14100000000000001,error,1.4737646579742432
0.259,error,1.5284724235534668
0.139,error,1.5429034233093262
0.261,error,1.5015203952789307
0.137,error,1.5315272808074951
0.263,error,1.517862319946289
0.267,error,1.5206162929534912
0.135,error,1.553459882736206
0.131,error,1.4571423530578613
0.269,error,1.4986908435821533
0.129,error,1.4699363708496094
0.271,error,1.5136911869049072
0.127,error,1.5052523612976074
0.273,error,1.442779779434204
0.125,error,1.476043701171875
0.275,error,1.4818956851959229
0.123,error,1.5395960807800293
0.277,error,1.5286245346069336
0.121,error,1.486872673034668
0.279,error,1.5039196014404297
0.11900000000000001,error,1.4783146381378174
0.281,error,1.4880027770996094
0.28300000000000003,error,1.4698898792266846
0.117,error,1.5920922756195068
0.115,error,1.492630958557129
0.28500000000000003,error,1.5163757801055908
0.113,error,1.494281530380249
0.28700000000000003,error,1.499169111251831
0.111,error,1.5183584690093994
0.28900000000000003,error,1.4965341091156006
0.109,error,1.474283218383789
0.291,error,1.4707026481628418
0.107,error,1.5342168807983398
0.293,error,1.4949548244476318
0.10500000000000001,error,1.5265862941741943
0.295,error,1.526426076889038
0.297,error,1.5011866092681885
0.10300000000000001,error,1.5294876098632812
0.101,error,1.457766056060791
0.299,error,1.446648359298706
0.301,error,1.5256502628326416
0.099,error,1.5477466583251953
0.303,error,1.472484827041626
0.097,error,1.5043673515319824
0.305,error,1.4677307605743408
0.095,error,1.497347354888916
0.093,error,1.4499781131744385
0.307,error,1.4574081897735596
0.091,error,1.4811372756958008
0.309,error,1.4884250164031982
0.089,error,1.5408692359924316
0.311,error,1.5512092113494873
0.313,error,1.4782569408416748
0.08700000000000001,error,1.5341026782989502
0.085,error,1.5468015670776367
0.315,error,1.557434320449829
0.083,error,1.4652137756347656
0.317,error,1.4691627025604248
0.319,error,1.4786815643310547
0.081,error,1.5396349430084229
0.321,error,1.5059707164764404
0.079,error,1.5446124076843262
0.077,error,1.4933230876922607
0.323,error,1.5129995346069336
0.075,error,1.503502607345581
0.325,error,1.4996180534362793
0.327,error,1.47047758102417
0.07300000000000001,error,1.4990074634552002
0.329,error,1.47993803024292
0.07100000000000001,error,1.4814109802246094
0.069,error,1.4850373268127441
0.331,error,1.4943842887878418
0.333,error,1.48488187789917
0.067,error,1.5658676624298096
0.065,error,1.569349765777588
0.335,error,1.5119400024414062
0.063,error,1.5058143138885498
0.337,error,1.5502002239227295
0.339,error,1.4839611053466797
0.061,error,1.5653796195983887
0.341,error,1.4641633033752441
0.059000000000000004,error,1.5016446113586426
0.057,error,1.507340669631958
0.343,error,1.4942412376403809
0.34500000000000003,error,1.509185791015625
0.055,error,1.5574090480804443
0.053000000000000005,error,1.5012261867523193
0.34700000000000003,error,1.5198187828063965
0.051000000000000004,error,1.5301589965820312
0.34900000000000003,error,1.4646108150482178
0.049,error,1.49265456199646
0.35100000000000003,error,1.512366771697998
0.047,error,1.4891166687011719
0.353,error,1.5293371677398682
0.045,error,1.490616798400879
0.355,error,1.4605779647827148
0.043000000000000003,error,1.4706661701202393
0.357,error,1.4902985095977783
0.041,error,1.4768774509429932
0.359,error,1.4761133193969727
0.039,error,1.556145429611206
0.361,error,1.5383269786834717
0.037000000000000005,error,1.6082453727722168
0.363,error,1.5737240314483643
0.365,error,1.520759105682373
0.035,error,1.5284366607666016
0.367,error,1.5364513397216797
0.033,error,1.5453011989593506
0.369,error,1.4701662063598633
0.031,error,1.477926254272461
0.029,error,1.5053606033325195
0.371,error,1.522064208984375
0.373,error,1.4545915126800537
0.027000000000000003,error,1.4789135456085205
0.025,error,1.4801747798919678
0.375,error,1.49058198928833
0.377,error,1.4690358638763428
0.023,error,1.492659091949463
0.021,error,1.538893699645996
0.379,error,1.549609899520874
0.381,error,1.430346965789795
0.019000000000000003,error,1.4764647483825684
0.017,error,1.523108959197998
0.383,error,1.5051050186157227
0.385,error,1.4772920608520508
0.015,error,1.4984490871429443
0.013000000000000001,error,1.4553654193878174
0.387,error,1.4633104801177979
0.011,error,1.4869859218597412
0.389,error,1.4934191703796387
0.009000000000000001,error,1.5076148509979248
0.391,error,1.492466688156128
0.007,error,1.5621497631072998
0.393,error,1.5504779815673828
0.005,error,1.4853262901306152
0.395,error,1.4975998401641846
0.397,error,1.448697566986084
0.003,error,1.5017974376678467
0.001,error,1.5106418132781982
0.399,error,1.518357753753662
