epsilon,result,runtime
0.133,error,1.4586224555969238
0.265,error,1.4784159660339355
0.199,error,1.4556927680969238
0.201,error,1.4505934715270996
0.203,error,1.4316227436065674
0.197,error,1.4672551155090332
0.20500000000000002,error,1.4479756355285645
0.195,error,1.4708209037780762
0.20700000000000002,error,1.469480276107788
0.193,error,1.550492763519287
0.191,error,1.560220718383789
0.20900000000000002,error,1.5488667488098145
0.189,error,1.489701509475708
0.211,error,1.5159931182861328
0.187,error,1.5338318347930908
0.213,error,1.468266487121582
0.185,error,1.4779331684112549
0.215,error,1.4528918266296387
0.183,error,1.463148593902588
0.217,error,1.4998090267181396
0.219,error,1.4508612155914307
0.181,error,1.5297937393188477
0.221,error,1.525012493133545
0.179,error,1.5837395191192627
0.223,error,1.489043951034546
0.177,error,1.5217671394348145
0.17500000000000002,error,1.4889874458312988
0.225,error,1.4742083549499512
0.227,error,1.48533034324646
0.17300000000000001,error,1.4963107109069824
0.171,error,1.551741123199463
0.229,error,1.5525422096252441
0.231,error,1.5051002502441406
0.169,error,1.515913724899292
0.167,error,1.5319404602050781
0.233,error,1.5374870300292969
0.165,error,1.4419059753417969
0.23500000000000001,error,1.442899465560913
0.23700000000000002,error,1.481325387954712
0.163,error,1.5262184143066406
0.161,error,1.4675414562225342
0.23900000000000002,error,1.4507644176483154
0.241,error,1.462907075881958
0.159,error,1.4901881217956543
0.157,error,1.479193925857544
0.243,error,1.515270709991455
0.245,error,1.5148029327392578
0.155,error,1.563262701034546
0.153,error,1.4939353466033936
0.247,error,1.4921972751617432
0.249,error,1.513597011566162
0.151,error,1.5508460998535156
0.149,error,1.4590091705322266
0.251,error,1.4447131156921387
0.253,error,1.4483065605163574
0.147,error,1.483649492263794
0.14500000000000002,error,1.5549111366271973
0.255,error,1.5529115200042725
0.14300000000000002,error,1.5351436138153076
0.257,error,1.5303115844726562
0.259,error,1.5115766525268555
0.14100000000000001,error,1.529468297958374
0.261,error,1.509756326675415
0.139,error,1.5271921157836914
0.263,error,1.517507553100586
0.137,error,1.5345385074615479
0.267,error,1.4505505561828613
0.135,error,1.5014724731445312
0.131,error,1.4912128448486328
0.269,error,1.4483368396759033
0.129,error,1.4958882331848145
0.271,error,1.4952936172485352
0.273,error,1.4619488716125488
0.127,error,1.4797885417938232
0.275,error,1.4880177974700928
0.125,error,1.5422194004058838
0.277,error,1.5128066539764404
0.123,error,1.5797035694122314
0.279,error,1.4602878093719482
0.121,error,1.5055553913116455
0.11900000000000001,error,1.5006725788116455
0.281,error,1.5137720108032227
0.28300000000000003,error,1.433000087738037
0.117,error,1.5170507431030273
0.115,error,1.4945719242095947
0.28500000000000003,error,1.4497241973876953
0.28700000000000003,error,1.4540047645568848
0.113,error,1.5004420280456543
0.111,error,1.5260603427886963
0.28900000000000003,error,1.5210061073303223
0.109,error,1.5045411586761475
0.291,error,1.5163943767547607
0.107,error,1.5281414985656738
0.293,error,1.5511252880096436
0.10500000000000001,error,1.495556116104126
0.295,error,1.4533250331878662
0.297,error,1.4449095726013184
0.10300000000000001,error,1.4752039909362793
0.101,error,1.508871078491211
0.299,error,1.5286579132080078
0.301,error,1.4687848091125488
0.099,error,1.4908273220062256
0.097,error,1.5128324031829834
0.303,error,1.5131721496582031
0.305,error,1.4800326824188232
0.095,error,1.5473296642303467
0.093,error,1.4801969528198242
0.307,error,1.5337762832641602
0.091,error,1.5654523372650146
0.309,error,1.5139453411102295
0.089,error,1.4928555488586426
0.311,error,1.4930479526519775
0.08700000000000001,error,1.4921085834503174
0.313,error,1.4545292854309082
0.085,error,1.480520486831665
0.315,error,1.4602973461151123
0.083,error,1.5204322338104248
0.317,error,1.5315346717834473
0.319,error,1.5454506874084473
0.081,error,1.5707600116729736
0.321,error,1.4900884628295898
0.079,error,1.5353338718414307
0.323,error,1.4443984031677246
0.077,error,1.5011231899261475
0.075,error,1.4607162475585938
0.325,error,1.462571382522583
0.327,error,1.4093067646026611
0.07300000000000001,error,1.4597866535186768
0.329,error,1.4681923389434814
0.07100000000000001,error,1.5276837348937988
0.069,error,1.4613869190216064
