image,Epsilon,runtime
75,0.067,11153.783341646194
76,0.065,6736.666093826294
77,0.057,10347.968270540237
78,0.033,7196.705217123032
79,0.029,5669.923345565796
81,0.099,11460.147702932358
82,0.131,3264.164701461792
83,0.069,6739.248754739761
84,0.051,8388.437358379364
85,0.049,10890.421196460724
86,0.071,7119.207773685455
87,0.085,4629.309297800064
88,0.141,6460.563704252243
89,0.115,10231.739142894745
90,0.115,9739.647978067398
91,0.069,8114.879802942276
92,0.037,9909.17056298256
93,0.063,6700.694544553757
94,0.085,9746.16912317276
95,0.049,6639.631217002869
96,0.003,66.27167892456055
97,0.015,3400.583146095276
98,0.045,6846.634483575821
99,0.091,9766.38599061966
100,0.073,11472.217742681503
101,0.103,13734.749973773956
102,0.065,7218.6978504657745
103,0.073,10043.440053462982
104,0.069,11116.488417625427
105,0.079,6752.45378112793
106,0.081,9927.427570104599
107,0.035,7785.2692658901215
108,0.093,11843.334874153137
109,0.075,11344.455459356308
110,0.065,3397.6690118312836
111,0.025,7174.239398479462
112,0.079,7092.306628704071
113,0.081,10751.268893241882
114,0.053,10491.190402030945
115,0.027,3256.8670954704285
116,0.051,9765.759550094604
117,0.071,7543.166299343109
118,0.037,9841.664950847626
119,0.037,6717.290148973465
120,0.007,53.74120306968689
121,0.015,4024.038940668106
122,0.063,3348.0957791805267
123,0.085,14705.582437038422
125,0.047,6667.308283090591
126,0.075,6867.569875240326
127,0.099,9696.240753650665
128,0.073,6657.532840967178
129,0.075,6795.117012262344
130,0.093,6596.754294633865
131,0.105,10808.087932348251
132,0.063,3406.851011991501
133,0.063,6667.919245958328
134,0.065,5369.589516401291
135,0.071,6897.125618934631
136,0.093,8482.5498483181
137,0.057,11629.76486992836
138,0.113,12860.719178438187
139,0.035,6641.850415468216
140,0.069,13027.833604574203
141,0.087,7778.8552169799805
142,0.055,9421.519749641418
143,0.065,12892.853201150894
144,0.019,6956.0811603069305
145,0.039,6717.442451715469
146,0.069,7041.149660348892
147,0.145,9954.356374025345
148,0.097,6512.249529838562
150,0.079,10484.054414510727
152,0.063,4231.1641364097595
153,0.019,3572.201693058014
154,0.035,6292.636399269104
155,0.071,7179.397609233856
156,0.047,9517.197264671326
157,0.083,15524.975705623627
159,0.037,10338.149749279022
160,0.009,4229.3416974544525
161,0.041,10664.024226427078
162,0.081,7647.398625612259
163,0.071,6715.275765657425
164,0.073,12594.86164855957
165,0.113,9770.529721021652
166,0.057,9889.025289535522
167,0.063,9991.559857845306
168,0.019,3379.151914358139
169,0.119,12012.7095413208
170,0.095,13626.99956870079
171,0.029,3403.085277557373
172,0.011,3420.8113253116608
173,0.059,11546.692469358444
174,0.051,8893.415393590927
175,0.015,4130.339985847473
176,0.071,7199.107720851898
177,0.041,3099.770753145218
178,0.015,3222.603567123413
179,0.099,11553.844957113266
180,0.011,3394.6520581245422
181,0.093,10492.81389427185
182,0.031,4565.781843423843
183,0.089,6522.998564243317
184,0.043,4451.948299407959
185,0.101,11424.373346567154
186,0.059,9042.896945238113
187,0.039,6687.563895940781
188,0.063,5257.995894432068
189,0.007,3450.6934883594513
190,0.085,13326.376805782318
191,0.077,14939.558829307556
192,0.113,16624.66405272484
193,0.083,16945.89169383049
194,0.043,3304.525065422058
195,0.041,9990.878648519516
196,0.069,10612.192335367203
197,0.065,6026.518695354462
198,0.099,13073.616318702698
199,0.053,10255.167170286179
200,0.047,6487.173184871674
201,0.057,8963.627932310104
202,0.047,7178.235811948776
203,0.101,9635.497262239456
204,0.091,12340.762588500977
205,0.063,9861.675794839859
206,0.135,7104.039288282394
207,0.061,13180.033472299576
208,0.047,6712.478962182999
209,0.129,10373.367787837982
210,0.071,8969.275316476822
211,0.071,11770.867919445038
213,0.157,10913.928318023682
214,0.113,10404.496995687485
215,0.159,11991.624546527863
216,0.065,11736.385962247849
217,0.071,8852.026817560196
218,0.077,15922.055931806564
219,0.099,17985.210909366608
220,0.127,13895.87141418457
221,0.127,20342.747838020325
222,0.035,7147.744717121124
223,0.075,13066.272011995316
225,0.041,6025.414530038834
226,0.047,9963.32378578186
227,0.043,5563.108433485031
228,,67.72282600402832
229,0.119,17513.346995830536
230,0.047,7080.141140937805
231,0.067,12837.801378250122
232,0.021,10035.728352546692
233,0.107,12649.810935258865
234,0.057,12605.999320745468
235,0.133,5263.615199327469
236,0.071,10840.061270475388
237,0.057,31962.869807243347
238,0.067,7246.913457870483
240,0.005,3389.5108790397644
241,0.051,10416.639000415802
242,0.141,10272.464029788971
243,0.047,10656.0381295681
244,0.023,9940.85091662407
245,0.121,14655.450856208801
246,0.003,788.38228058815
247,0.023,10138.41016960144
248,0.047,9773.539350509644
249,0.093,10766.824823617935
251,0.039,6699.294872999191
252,0.057,10111.263701438904
253,0.133,6722.572470664978
254,0.027,3995.740528345108
255,0.099,13201.31306052208
256,0.045,7194.56387257576
257,0.111,20680.496954917908
258,0.043,3793.9542548656464
259,0.059,10858.667181491852
260,0.093,10788.588736534119
261,0.091,6837.452954530716
263,0.093,15555.152853012085
264,,54.94196820259094
265,0.089,10527.483964681625
266,0.031,3138.743302345276
267,0.069,9395.162571191788
269,0.059,14099.85625243187
270,0.047,11062.01231622696
271,,10877.575094461441
272,,255.33294987678528
274,,194.41960287094116
275,,150.1242754459381
276,,149.56542134284973
277,,149.73182344436646
278,,149.42830872535706
279,,150.19862604141235
280,,150.4758780002594
281,,150.17383337020874
282,,150.40948963165283
283,,150.07631611824036
284,,153.03889989852905
285,,150.91594648361206
286,,151.44087076187134
287,,150.38279747962952
288,,150.2515013217926
289,,149.9707112312317
290,,150.4606397151947
291,,151.07522416114807
292,,150.05921697616577
293,,149.6289782524109
294,,149.98939156532288
295,,150.23034572601318
296,,150.38606190681458
297,,150.32111716270447
298,,149.85670685768127
299,,149.55999445915222
300,,149.88643407821655
301,,150.4552731513977
302,,150.37129616737366
303,,150.2585575580597
304,,150.07894372940063
305,,150.12076330184937
306,,149.8178415298462
307,,150.3702073097229
308,,149.51377487182617
309,,150.4878101348877
310,,148.48673462867737
311,,157.66064953804016
312,,149.71526336669922
313,,148.97282528877258
314,,149.35358905792236
315,,149.3260989189148
316,,148.9591097831726
317,,148.62534952163696
318,,149.1169319152832
319,,148.8436849117279
320,,149.54754996299744
321,,149.66046714782715
322,,149.25335550308228
323,,148.87806153297424
324,,149.55193066596985
325,,149.4192931652069
326,,149.55932784080505
327,,152.45381450653076
328,,151.57609629631042
329,,149.9694299697876
330,,151.43408846855164
331,,152.17291378974915
332,,150.44298124313354
333,,150.3881537914276
334,,149.6216971874237
335,,150.36295104026794
336,,149.66943836212158
337,,150.32268977165222
338,,150.56097960472107
339,,150.2538547515869
340,,149.79729580879211
341,,150.39291143417358
342,,149.50682044029236
343,,149.43707513809204
344,,150.05955982208252
345,,196.21967720985413
347,,244.98626327514648
348,,234.85573840141296
349,,282.31469988822937
350,,257.32168340682983
351,,227.20736026763916
352,,198.15730166435242
353,,210.15957880020142
354,,222.47076869010925
355,,233.8949055671692
356,,149.64438724517822
357,,150.39721417427063
358,,149.56429886817932
359,,188.903329372406
360,,287.7174277305603
361,,289.27837204933167
362,,288.1995122432709
363,,241.8134047985077
364,,225.61652183532715
365,,245.8567659854889
366,,245.40987968444824
367,,269.4605965614319
368,,289.6360399723053
369,,158.3751358985901
370,,150.09007382392883
371,,149.69797348976135
372,,150.58244061470032
373,,149.98678159713745
374,,150.9091830253601
375,,149.9484579563141
376,,150.50121545791626
377,,150.5202362537384
378,,149.91948580741882
379,,150.70948362350464
380,,150.50882816314697
381,,150.94111466407776
382,,150.12467312812805
383,,150.75070524215698
384,,151.10088276863098
385,,150.3338692188263
386,,150.2603828907013
387,,149.65176558494568
388,,150.92563271522522
389,,150.38358807563782
390,,150.77955961227417
392,,150.2003800868988
393,,149.85655856132507
394,,149.58221578598022
395,,149.8833224773407
396,,150.02423000335693
397,,151.07810068130493
398,,150.9917504787445
399,,151.27246975898743
400,,150.8292851448059
401,,150.43662405014038
402,,150.8505721092224
403,,150.5842535495758
404,,150.85385942459106
405,,151.38923954963684
406,,150.6350553035736
407,,150.85206770896912
408,,151.50713896751404
409,,150.54493260383606
410,,151.0736424922943
411,,150.61199593544006
412,,150.26901578903198
413,,151.19979405403137
414,,150.83441615104675
415,,150.60574793815613
416,,151.09476041793823
417,,150.66164684295654
419,,150.813485622406
420,,150.48246264457703
421,,150.415447473526
422,,150.8514494895935
423,,150.60133171081543
424,,150.43556213378906
425,,151.12908267974854
426,,150.58485627174377
427,,151.34080934524536
428,,150.82454681396484
429,,149.11589980125427
430,,149.87350177764893
431,,149.6245574951172
432,,149.3896975517273
433,,149.63667011260986
434,,149.78107142448425
435,,150.13558888435364
436,,150.78869795799255
437,,150.6438536643982
438,,151.0195300579071
439,,150.43200159072876
440,,150.3557949066162
441,,151.08338451385498
442,,151.07944583892822
443,,150.5542016029358
445,,150.95718002319336
446,,150.7129726409912
447,,150.52878618240356
448,,150.37219738960266
449,,151.36948680877686
450,,150.5852403640747
451,,151.24214386940002
452,,150.82189106941223
453,,150.20055150985718
454,,150.58763813972473
455,,150.5750081539154
456,,151.6540744304657
457,,151.10702466964722
458,,151.27644085884094
459,,150.56077408790588
460,,151.3402681350708
461,,151.12346601486206
462,,151.3267948627472
463,,151.24155640602112
464,,152.10476088523865
465,,150.90541911125183
466,,151.0613307952881
467,,151.65369510650635
468,,151.2775321006775
469,,341.1087574958801
470,,404.0811059474945
471,,157.79069542884827
472,,150.22735619544983
473,,151.4951343536377
474,,150.54926204681396
475,,150.6181252002716
476,,150.30786538124084
477,,151.1233413219452
478,,151.3152687549591
479,,151.1386468410492
480,,150.86419558525085
481,,151.1000895500183
482,,150.88311338424683
483,,150.84339666366577
484,,150.77083277702332
485,,150.51683950424194
486,,198.30017852783203
487,,347.9270544052124
488,,282.4918649196625
489,,365.88797903060913
490,,292.0395817756653
491,,237.36116218566895
492,,251.5747447013855
493,,320.33028864860535
495,,253.31843328475952
496,,260.70555233955383
497,,323.7284731864929
498,,284.161159992218
499,,258.3825161457062
