epsilon,result,runtime
0.265,error,1.5482354164123535
0.133,error,1.5727558135986328
0.199,error,1.5032081604003906
0.201,error,1.4854614734649658
0.197,error,1.5298008918762207
0.203,error,1.5448269844055176
0.20500000000000002,error,1.4811489582061768
0.195,error,1.5269505977630615
0.20700000000000002,error,1.6622462272644043
0.193,error,1.689781904220581
0.20900000000000002,error,1.4664509296417236
0.191,error,1.531625509262085
0.211,error,1.4596984386444092
0.189,error,1.5274813175201416
0.213,error,1.4802300930023193
0.187,error,1.5022070407867432
0.185,error,1.4385244846343994
0.215,error,1.4383795261383057
0.217,error,1.4729828834533691
0.183,error,1.5052297115325928
0.219,error,1.4821853637695312
0.181,error,1.5242235660552979
0.179,error,1.4759562015533447
0.221,error,1.4567348957061768
0.223,error,1.4797258377075195
0.177,error,1.5088121891021729
0.225,error,1.5081143379211426
0.17500000000000002,error,1.5438344478607178
0.17300000000000001,error,1.5539422035217285
0.227,error,1.5363287925720215
0.229,error,1.482738733291626
0.171,error,1.4944267272949219
0.231,error,1.4959306716918945
0.169,error,1.5079543590545654
0.167,error,1.5125982761383057
0.233,error,1.5195958614349365
0.23500000000000001,error,1.480971097946167
0.165,error,1.5204126834869385
0.23700000000000002,error,1.42844557762146
0.163,error,1.493743658065796
0.23900000000000002,error,1.4813473224639893
0.161,error,1.5193061828613281
0.159,error,1.4956142902374268
0.241,error,1.5335447788238525
0.157,error,1.5186638832092285
0.243,error,1.4858694076538086
0.155,error,1.4600067138671875
0.245,error,1.472829818725586
0.247,error,1.7580089569091797
0.153,error,1.7830166816711426
0.151,error,1.4736003875732422
0.249,error,1.4964675903320312
0.251,error,1.4549674987792969
0.149,error,1.507035493850708
0.147,error,1.508805274963379
0.253,error,1.499311923980713
0.14500000000000002,error,1.4728212356567383
0.255,error,1.4848551750183105
0.14300000000000002,error,1.4684584140777588
0.257,error,1.4822094440460205
0.259,error,1.5290522575378418
0.14100000000000001,error,1.5846993923187256
0.139,error,1.516430139541626
0.261,error,1.5176270008087158
0.137,error,1.456758975982666
0.263,error,1.4569900035858154
0.135,error,1.482954740524292
0.267,error,1.5130515098571777
0.269,error,1.4980950355529785
0.131,error,1.5850155353546143
0.129,error,1.4831516742706299
0.271,error,1.5074515342712402
0.127,error,1.4855427742004395
0.273,error,1.4521126747131348
0.125,error,1.5172150135040283
0.275,error,1.490368366241455
0.123,error,1.4510726928710938
0.277,error,1.4654109477996826
0.121,error,1.4484584331512451
0.279,error,1.4831430912017822
0.11900000000000001,error,1.515195608139038
0.281,error,1.4755022525787354
0.28300000000000003,error,1.4633619785308838
0.117,error,1.4857659339904785
0.115,error,1.47904634475708
0.28500000000000003,error,1.4795715808868408
0.113,error,1.5080139636993408
0.28700000000000003,error,1.5033247470855713
0.111,error,1.4900405406951904
0.28900000000000003,error,1.5087244510650635
0.109,error,1.4695613384246826
0.291,error,1.472506046295166
0.293,error,1.418041706085205
0.107,error,1.4813616275787354
0.10500000000000001,error,1.5470523834228516
0.295,error,1.5080842971801758
0.10300000000000001,error,1.4650590419769287
0.297,error,1.4774062633514404
0.101,error,1.4992258548736572
0.299,error,1.493680715560913
0.099,error,1.4621598720550537
0.301,error,1.4718637466430664
0.303,error,1.4676072597503662
0.097,error,1.4880764484405518
0.305,error,1.5184388160705566
0.095,error,1.554124116897583
0.307,error,1.5071451663970947
0.093,error,1.556391716003418
0.309,error,1.5478599071502686
0.091,error,1.5774774551391602
0.089,error,1.4512205123901367
0.311,error,1.468740463256836
0.08700000000000001,error,1.4970347881317139
0.313,error,1.4736006259918213
0.085,error,1.440422534942627
0.315,error,1.4414751529693604
0.083,error,1.4961354732513428
0.317,error,1.5053393840789795
0.319,error,1.4465088844299316
0.081,error,1.5000290870666504
0.321,error,1.4569029808044434
0.079,error,1.4987120628356934
0.077,error,1.4443068504333496
0.323,error,1.4480886459350586
0.075,error,1.494891881942749
0.325,error,1.486177682876587
0.327,error,1.5129427909851074
0.07300000000000001,error,1.523177146911621
0.329,error,1.5804064273834229
0.07100000000000001,error,1.6123700141906738
0.069,error,1.4740819931030273
0.331,error,1.4768567085266113
0.333,error,1.4599812030792236
0.067,error,1.5152969360351562
0.065,error,1.4634180068969727
0.335,error,1.4733457565307617
0.063,error,1.5382866859436035
0.337,error,1.5140206813812256
0.339,error,1.4467003345489502
0.061,error,1.4713306427001953
0.059000000000000004,error,1.4971847534179688
0.341,error,1.4976274967193604
0.057,error,1.5611622333526611
0.343,error,1.5828063488006592
0.055,error,1.4811930656433105
0.34500000000000003,error,1.4706270694732666
0.34700000000000003,error,1.4777345657348633
0.053000000000000005,error,1.5218310356140137
0.051000000000000004,error,1.4901618957519531
0.34900000000000003,error,1.4980895519256592
0.35100000000000003,error,1.4651601314544678
0.049,error,1.5067203044891357
0.353,error,1.441035509109497
0.047,error,1.4731652736663818
0.045,error,1.5210943222045898
0.355,error,1.5150506496429443
0.357,error,1.4665024280548096
0.043000000000000003,error,1.5014350414276123
0.041,error,1.4549996852874756
0.359,error,1.4688162803649902
0.039,error,1.4620635509490967
0.361,error,1.4790399074554443
0.037000000000000005,error,1.5258886814117432
0.363,error,1.5440030097961426
0.035,error,1.4972710609436035
0.365,error,1.4935476779937744
0.367,error,1.4572958946228027
0.033,error,1.5357484817504883
0.031,error,1.5252916812896729
0.369,error,1.5128488540649414
0.371,error,1.4867668151855469
0.029,error,1.529404878616333
0.373,error,1.465498924255371
0.027000000000000003,error,1.5315582752227783
0.375,error,1.4685256481170654
0.025,error,1.5013628005981445
0.023,error,1.4979889392852783
0.377,error,1.5078587532043457
0.021,error,1.4629476070404053
0.379,error,1.4832324981689453
0.381,error,1.4744338989257812
0.019000000000000003,error,1.5191278457641602
0.383,error,1.44987154006958
0.017,error,1.504249095916748
0.015,error,1.5421745777130127
0.385,error,1.5119049549102783
0.387,error,1.4337282180786133
0.013000000000000001,error,1.5013322830200195
0.011,error,1.4640552997589111
0.389,error,1.4880337715148926
0.009000000000000001,error,1.487861156463623
0.391,error,1.4964234828948975
0.007,error,1.4905073642730713
0.393,error,1.4369785785675049
0.395,error,1.441866397857666
0.005,error,1.4848406314849854
0.397,error,1.4614763259887695
0.003,error,1.4772310256958008
0.399,error,1.499718189239502
0.001,error,1.5315074920654297
