epsilon,result,runtime
0.133,error,1.5175299644470215
0.265,error,1.519963264465332
0.201,error,1.4897923469543457
0.199,error,1.5031814575195312
0.203,error,1.4353251457214355
0.197,error,1.4674828052520752
0.195,error,1.4937736988067627
0.20500000000000002,error,1.4869654178619385
0.20700000000000002,error,1.5060734748840332
0.193,error,1.555105209350586
0.191,error,1.5339255332946777
0.20900000000000002,error,1.5334365367889404
0.189,error,1.5119483470916748
0.211,error,1.5024724006652832
0.187,error,1.5348742008209229
0.213,error,1.5430185794830322
0.185,error,1.4542236328125
0.215,error,1.5183942317962646
0.183,error,1.514678716659546
0.217,error,1.5080511569976807
0.181,error,1.5017647743225098
0.219,error,1.4331541061401367
0.221,error,1.4521310329437256
0.179,error,1.4896149635314941
0.223,error,1.504699468612671
0.177,error,1.5500774383544922
0.17500000000000002,error,1.4956281185150146
0.225,error,1.4720258712768555
0.17300000000000001,error,1.534757137298584
0.227,error,1.525132656097412
0.229,error,1.4903767108917236
0.171,error,1.521742582321167
0.231,error,1.4710993766784668
0.169,error,1.509218454360962
0.167,error,1.492464303970337
0.233,error,1.5361824035644531
0.165,error,1.5293455123901367
0.23500000000000001,error,1.539703130722046
0.23700000000000002,error,1.473374366760254
0.163,error,1.5671491622924805
0.161,error,1.4629402160644531
0.23900000000000002,error,1.4579083919525146
0.159,error,1.4740819931030273
0.241,error,1.466538429260254
0.157,error,1.5149450302124023
0.243,error,1.5093963146209717
0.245,error,1.5404572486877441
0.155,error,1.5870013236999512
0.153,error,1.5281145572662354
0.247,error,1.5072836875915527
0.249,error,1.4823622703552246
0.151,error,1.5125057697296143
0.251,error,1.4579405784606934
0.149,error,1.4960153102874756
0.147,error,1.5123639106750488
0.253,error,1.51058030128479
0.14500000000000002,error,1.5004839897155762
0.255,error,1.5064923763275146
0.257,error,1.406858205795288
0.14300000000000002,error,1.4930663108825684
0.14100000000000001,error,1.4629542827606201
0.259,error,1.437678337097168
0.139,error,1.5448291301727295
0.261,error,1.5136537551879883
0.137,error,1.4596796035766602
0.263,error,1.501340627670288
0.267,error,1.5176098346710205
0.135,error,1.5635766983032227
0.269,error,1.535229206085205
0.131,error,1.5476584434509277
0.129,error,1.463573694229126
0.271,error,1.491654634475708
0.273,error,1.4701178073883057
0.127,error,1.5176849365234375
0.125,error,1.4752745628356934
0.275,error,1.4710888862609863
0.123,error,1.48236083984375
